sale_id,branch_id,customer_id,product_id,quantity,price,date
68f02d1b-d2f2-4ffc-b844-11417fc7afdf,2,9c3763ab-f1c7-4840-b15d-a06cc3de26c7,6988,8,103.37,2025-09-10
156c1a9a-6462-47a2-8991-249f2f4af033,2,f4c48e2a-dd36-4748-a72a-36a53ed422bb,8134,6,237.32,2025-10-28
8fd13fa4-c65e-4f18-bbae-1cddc3119366,2,76bada99-f9ae-425e-8ac3-ef313a537bd8,8629,6,269.01,2025-10-20
911d0033-05de-437b-aab5-97783fcab3f9,2,d5c8c62a-492e-4d6d-8ee4-ddd9d8a2fcd8,6664,1,229.97,2025-08-23
1c730940-b158-48e0-a123-6bafcd1987ff,2,e2ea4e5b-3908-46e8-ba38-cb4ac2525beb,6565,5,441.23,2025-11-01
0bfe747b-a119-49fd-b2de-307f02b94953,2,05063f48-be79-4f24-9cae-5c07fac383f8,9692,2,95.31,2025-09-30
700dacc8-6080-4c86-8540-194555eea694,2,380bddc0-3559-4007-ba6e-06cbee171651,1162,2,55.36,2025-09-29
a560fa68-df68-476b-9bbc-304a6959112e,2,941eb409-ad66-4d85-8513-2523e96da720,2598,2,361.21,2025-09-17
1878d7b8-0b39-4f0c-a2a8-ab0e7bf17848,2,119ac07e-e82f-4ac5-b070-88243c91e174,2702,8,160.06,2025-10-27
7150300b-e833-40b9-b96e-6f2748762125,2,52a46f13-95b3-436b-9fea-2871dbe72a5a,7333,3,149.98,2025-10-24
3d508a44-a6b4-4f67-94eb-2628df8db4af,2,f195efaa-7fe5-4cae-bf47-bc59343d0224,1851,7,271.19,2025-08-29
f02ae869-615f-4c6f-af53-ca2013f842a0,2,f35543a2-a7a9-41a1-83a3-23d0906560d4,5361,3,434.57,2025-10-17
b2a6c2e3-4a32-43f9-b7a7-67e6951b9d2e,2,8fc429bc-cfd5-4d3e-aecc-0f289ef98de2,1302,1,229.55,2025-08-14
86162c81-86fb-43a8-a6e3-371516fb4403,2,7fbbf5db-b016-4f69-bc17-7f91b4f940f4,9300,5,200.79,2025-10-17
366bd361-010c-488c-a274-3ed5f9429c90,2,eac7ace0-ae6c-4ab6-bfe2-9506010fa4b8,6010,5,246.09,2025-09-17
4a9a1572-fd46-4d62-b843-219686c710ca,2,a9871469-a913-4167-a97e-cd6a12707b63,3213,4,105.87,2025-08-16
154f79b1-8d71-410f-9506-cf2f60a74965,2,dce37c19-a188-4b69-bdbc-a52d9dc302c8,9755,3,101.37,2025-10-10
b63d93c0-9976-4846-9984-0402e30de596,2,f8b85fa7-8c9d-4a14-b869-2cf878586a9e,4322,9,421.59,2025-10-09
90ab6106-0436-4546-8c0b-95406c5a4048,2,cdb89e67-42fa-4401-a7c1-e4648c9a34b4,4317,1,172.83,2025-11-07
327187b3-de6a-4fff-bb29-cbffdbb91114,2,1b63dd8f-d316-4ef9-a6fd-57873a9df536,5031,9,134.07,2025-08-13
b5a06aa5-d753-44c8-af71-28534f219a52,2,7ce2b4c7-40f9-40e3-8b8c-01300a056a27,9020,2,232.54,2025-09-17
6500b9c4-548a-4713-af53-69c64e1cb0ee,2,c24d823c-2d56-4710-80bc-7aff64765559,9958,8,14.02,2025-10-23
5121eac0-af97-465f-bebb-473d6d8f7dac,2,67ed31e8-c373-49d9-9a7c-f556f9fd5c78,2912,10,490.78,2025-10-06
e80e1e68-29cc-49a2-ad76-16f29e95d9df,2,d406c320-1126-46a5-a078-ae9f2d81f072,4135,7,459.61,2025-10-17
ea6bde18-c423-413e-8f2d-e237dc3c5f76,2,49efbf84-1bc2-4b26-9511-f478d331a610,9926,2,124.96,2025-09-11
062eafb5-b97d-4c91-b90b-54588e9fcac5,2,f3277d4d-eef2-429b-980d-4660ab6499df,7966,3,318.52,2025-10-05
63401f74-cafe-461b-a2e9-266b7fa52490,2,790cd522-2ddc-4072-b7e4-ec821fcc2770,7890,8,290.88,2025-09-27
a05c1604-2253-4b80-b4f0-28e3250761c1,2,8e5f43d9-bd5c-4d30-a9cf-424449af2a5c,6326,5,322.06,2025-09-03
fd49c616-74c4-4ca2-9cb7-63864d0db8d3,2,9cf1f76f-aec7-42d0-932f-403810d903ef,4464,6,118.28,2025-09-22
0705a8f1-2da8-43b1-9e23-84c19693fb6e,2,c6eebb3c-1918-46ea-95d8-424dbe5684e0,7962,8,200.59,2025-10-06
3dfab1fe-c527-4547-9adf-6e4e7ba3934b,2,a97b28b9-a509-45c8-bd4a-0621832e5a52,7271,3,311.01,2025-09-04
31a23108-7d5b-4ebc-bba2-0376f72aa78c,2,d2c53967-94db-4f2d-af1d-f4630f83cf3d,3463,7,132.53,2025-10-24
b9357d71-1178-43ff-a585-7bc6f6a5eddc,2,fdbc0014-6b51-40cd-9bfc-629a8fa149c5,5789,3,29.4,2025-09-06
6520e60c-0c73-4a4a-a039-a4e4471dd00c,2,77f475f8-2d4d-42f2-ac66-88b12932ad7c,9221,10,447.33,2025-09-13
e5b5b25e-1994-497c-a14c-2149719606af,2,e14a9353-a78e-405f-b31c-a54544ab961c,3867,1,243.03,2025-08-23
990896d0-e4cc-494c-90cc-f07b9e63d4de,2,260058ad-9e7c-4d6f-92c2-0216dd6a3852,7917,6,244.52,2025-08-23
f1946b63-28ab-4c85-8a63-be1bc08ae83e,2,de5c58de-5592-4cf1-8328-7fbfcfb98f16,7328,10,234.11,2025-10-11
